time,130.5,0,44.6,480,380,285,191,94.1,140.2
0,-28.232999,-31.85699955,-32.41199985,-26.3820006,-26.42099872,-26.45699993,-26.44199863,-29.9834992,-26.49750009
0.02,-23.42700019,-24.06150118,-31.20900169,-26.38050094,-26.40450016,-26.44350067,-26.44799963,-29.67600122,-26.49750009
0.04,-24.72450033,-23.96700159,-22.30050102,-26.37899891,-26.39999881,-26.45249858,-26.44199863,-29.09099832,-26.49600044
0.06,-28.85099903,-22.57649913,-31.61100164,-26.3910009,-26.41649976,-26.44950166,-26.44649997,-22.12650076,-26.50650039
0.08,-27.16200128,-29.58449855,-25.92149988,-26.37449995,-26.41799942,-26.45099893,-26.44350067,-30.24150148,-26.50500074
0.1,-23.0355002,-30.94199911,-24.28949848,-26.37749925,-26.41649976,-26.44649997,-26.42999902,-26.76450029,-26.50200143
0.12,-27.40800157,-22.34250084,-32.26800218,-26.37749925,-26.4030005,-26.44799963,-26.44799963,-22.67699972,-26.5034987
0.14,-29.21249881,-31.6395022,-22.50900045,-26.3759996,-26.40150085,-26.43450037,-26.44500032,-30.43050066,-26.5034987
0.16,-24.11249891,-25.62150016,-29.99399915,-26.37449995,-26.40599981,-26.44649997,-26.43900171,-30.5355002,-26.5004994
0.18,-23.9579989,-24.50249925,-30.56999937,-26.37449995,-26.39999881,-26.44799963,-26.43749967,-23.67599979,-26.48100153
0.2,-28.75649944,-32.27999941,-22.43250147,-26.38799921,-26.40150085,-26.45249858,-26.44799963,-24.73200098,-26.49899974
0.22,-28.15349832,-22.41899982,-31.69200197,-26.37300029,-26.40450016,-26.44950166,-26.44199863,-30.83999887,-26.49299875
0.24,-22.98749939,-30.20550027,-25.24950042,-26.37449995,-26.40599981,-26.43450037,-26.44649997,-22.43550077,-26.5004994
0.26,-26.44049898,-30.30149952,-24.86099973,-26.39549986,-26.4030005,-26.42550007,-26.44049898,-27.19650045,-26.50500074
0.28,-29.0639998,-22.45199934,-32.39700094,-26.3940002,-26.39849916,-26.44649997,-26.44500032,-30.84450021,-26.5004994
0.3,-25.11899963,-31.68150201,-22.36199871,-26.39549986,-26.4030005,-26.44649997,-26.43600002,-22.01999918,-26.50200143
0.32,-23.45249906,-25.04999891,-30.62249914,-26.39250055,-26.39999881,-26.44350067,-26.44500032,-29.31149974,-26.5034987
0.34,-28.5209991,-25.01699939,-29.82749954,-26.39250055,-26.40150085,-26.45400062,-26.43900171,-29.64450136,-26.49899974
0.36,-28.84499803,-32.40150228,-22.53599897,-26.37899891,-26.41350046,-26.44500032,-26.44649997,-22.05149904,-26.49750009
0.38,-23.14950004,-22.30499998,-31.76699892,-26.3820006,-26.40749946,-26.44350067,-26.43900171,-30.18149868,-26.50500074
0.4,-25.43699995,-30.6809999,-32.08200231,-26.3759996,-26.4030005,-26.45099893,-26.44500032,-27.42450014,-26.50200143
0.42,-28.93499866,-29.64000002,-22.8929998,-26.37749925,-26.40450016,-26.44049898,-26.44350067,-22.47299924,-26.49299875
0.44,-26.30100027,-22.58549944,-28.70399967,-26.37449995,-26.39849916,-26.45249858,-26.44350067,-30.38100019,-26.50200143
0.46,-23.15699831,-31.75950065,-31.59750238,-26.39699951,-26.39999881,-26.44649997,-26.44500032,-25.12799993,-26.49750009
0.48,-28.002,-24.51149955,-22.26300016,-26.3820006,-26.40749946,-26.45400062,-26.44649997,-23.4480001,-26.50200143
0.5,-29.18400064,-25.5900003,-31.58550039,-26.37000099,-26.39999881,-26.44950166,-26.44649997,-30.59250131,-26.50500074
0.52,-23.5634996,-32.42250219,-26.32800117,-26.37749925,-26.39999881,-26.42550007,-26.44350067,-23.2784988,-26.50200143
0.54,-24.5190002,-22.2434999,-23.98499981,-26.3940002,-26.40599981,-26.44199863,-26.44500032,-30.73800102,-26.5004994
0.56,-28.84499803,-31.01550117,-32.20050111,-26.35950103,-26.39549986,-26.44199863,-26.44350067,-22.65599981,-26.49899974
0.58,-27.41400018,-28.99349943,-22.61100069,-26.38799921,-26.39999881,-26.44799963,-26.43900171,-26.51399866,-26.47349849
0.6,-23.02350059,-22.76550069,-29.50649992,-26.3940002,-26.4030005,-26.43749967,-26.44500032,-30.95250145,-26.49899974
0.62,-27.19049945,-31.83900133,-30.99600092,-26.38799921,-26.39849916,-26.43600002,-26.44649997,-22.08449855,-26.50500074
0.64,-29.18999925,-24.03300062,-22.34400049,-26.3849999,-26.40150085,-26.44350067,-26.44350067,-28.91700044,-26.50500074
0.66,-24.31949869,-26.32649913,-31.65450111,-26.3849999,-26.39999881,-26.44649997,-26.45099893,-30.05399957,-26.49899974
0.68,-23.84249941,-32.40600362,-25.67699924,-26.38799921,-26.40749946,-26.44350067,-26.44049898,-22.02149883,-26.5004994
0.7,-28.73549953,-22.1984984,-24.48899999,-26.3669993,-26.40150085,-26.44350067,-26.44799963,-22.12950006,-26.50200143
0.72,-28.33500162,-31.25849977,-32.310002,-26.39549986,-26.40450016,-26.46000162,-26.41799942,-30.26250139,-26.5004994
0.74,-22.99800172,-28.23749796,-22.43700042,-26.37749925,-26.39849916,-26.43749967,-26.44799963,-26.75699964,-26.5004994
0.76,-26.2695004,-23.00699964,-30.18749967,-26.37899891,-26.40599981,-26.43749967,-26.44350067,-22.68149868,-26.5004994
0.78,-29.04299989,-31.91250101,-30.35249963,-26.37749925,-26.39699951,-26.44350067,-26.44350067,-30.42449966,-26.5004994
0.8,-25.33049837,-23.53199974,-22.47750059,-26.38050094,-26.40749946,-26.44350067,-26.44500032,-24.54449907,-26.49899974
0.82,-23.38350073,-27.14100137,-31.74599901,-26.37300029,-26.40150085,-26.44199863,-26.42849937,-23.85000005,-26.49750009
0.84,-28.46400037,-32.24250093,-25.00499979,-26.37449995,-26.4030005,-26.44950166,-26.42849937,-30.67650095,-26.5004994
0.86,-28.93800035,-22.18799844,-25.12799993,-26.3759996,-26.4030005,-26.44199863,-26.44950166,-22.92300001,-26.5034987
0.88,-23.18399921,-31.42200246,-32.4195005,-26.37899891,-26.40450016,-26.44049898,-26.43900171,-25.91249958,-26.49750009
0.9,-25.28549924,-27.5564982,-22.31400028,-26.3759996,-26.40749946,-26.44199863,-26.44199863,-30.95100179,-26.50200143
0.92,-28.9395,-23.27549949,-30.82949892,-26.40150085,-26.39849916,-26.43900171,-26.44799963,-22.14149967,-26.5034987
0.94,-26.47199884,-31.97700277,-29.46000114,-26.3759996,-26.40150085,-26.44049898,-26.44500032,-28.43250051,-26.49750009
0.96,-23.12400118,-23.1809999,-22.6410009,-26.38050094,-26.39699951,-26.43600002,-26.42550007,-30.40499941,-26.49899974
0.98,-27.90900007,-27.93750063,-31.80600181,-26.3940002,-26.40450016,-26.44199863,-26.44199863,-22.00649992,-26.49899974
1,-29.20500055,-31.96650043,-24.34200063,-26.39699951,-26.40450016,-26.44350067,-26.44500032,-29.9010016,-26.50200143
1.02,-23.66099849,-22.20750108,-25.90349928,-26.39699951,-26.39999881,-26.44199863,-26.44199863,-28.55999961,-26.50200143
1.04,-24.43199888,-31.49700418,-32.42250219,-26.37300029,-26.40599981,-26.44799963,-26.44199863,-22.21499935,-26.50500074
1.06,-28.83749977,-26.9219996,-22.22699896,-26.39699951,-26.40150085,-26.43900171,-26.44799963,-30.32099977,-26.48249879
1.08,-27.54599825,-23.60699907,-31.14750162,-26.38799921,-26.40450016,-26.44199863,-26.44350067,-26.17949978,-26.5094997
1.1,-23.00999895,-32.09249988,-28.67699876,-26.3820006,-26.40150085,-26.44350067,-26.45099893,-22.91850105,-26.5094997
1.12,-27.12149873,-22.84199968,-22.87050024,-26.37749925,-26.4030005,-26.43900171,-26.44799963,-30.47999874,-26.49150148
1.14,-29.1884996,-28.75649944,-31.86600223,-26.37749925,-26.40150085,-26.43900171,-26.44950166,-24.091499,-26.49150148
1.16,-24.3945004,-31.53450266,-23.83799806,-26.39549986,-26.39699951,-26.43749967,-26.44199863,-24.27449957,-26.4944984
1.18,-23.79149929,-22.25099817,-26.69250026,-26.3910009,-26.41049877,-26.44500032,-26.42099872,-30.75900093,-26.49600044
1.2,-28.73100057,-31.57350317,-32.38499895,-26.3910009,-26.40450016,-26.44199863,-26.44049898,-22.64549986,-26.49150148
1.22,-28.39800134,-26.30699888,-22.20599905,-26.37899891,-26.40899912,-26.44350067,-26.44049898,-26.55450121,-26.48999944
1.24,-23.00549999,-23.96700159,-31.36950031,-26.37449995,-26.40599981,-26.43900171,-26.44049898,-30.9480001,-26.4944984
1.26,-26.20049968,-32.17499986,-27.89850011,-26.3759996,-26.42400041,-26.43900171,-26.44799963,-22.07100168,-26.4944984
1.28,-29.04299989,-22.6259996,-23.16149965,-26.39999881,-26.41799942,-26.43900171,-26.42999902,-28.92900005,-26.48999944
1.3,-25.37100092,-29.47649971,-31.98149934,-26.3820006,-26.39999881,-26.44350067,-26.44649997,-30.03150001,-26.49299875
1.32,-23.38650003,-31.00800052,-23.32949892,-26.39999881,-26.40150085,-26.44500032,-26.44350067,-22.03199878,-26.48700014
1.34,-28.47299829,-22.31549993,-27.68550172,-26.38649955,-26.4030005,-26.44199863,-26.44500032,-30.06449953,-26.51099935
1.36,-28.96199957,-31.61550298,-32.0940043,-26.38350025,-26.39699951,-26.45699993,-26.44350067,-27.97199979,-26.51250139
1.38,-23.18399921,-31.88850179,-22.22399965,-26.3849999,-26.40150085,-26.43900171,-26.43900171,-22.33500019,-26.51700035
1.4,-25.27349964,-23.60549942,-31.50450245,-26.38050094,-26.39849916,-26.44049898,-26.42849937,-30.34199968,-26.51099935
1.42,-28.9185001,-27.02549949,-27.13650003,-26.38350025,-26.40150085,-26.45699993,-26.43900171,-25.62599912,-26.51099935
1.44,-26.46749988,-32.28450075,-23.50650087,-26.38649955,-26.40599981,-26.46000162,-26.44199863,-23.14500108,-26.49150148
1.46,-28.37399974,-22.19399944,-32.07750097,-26.3820006,-26.40749946,-26.46000162,-26.43900171,-30.52950159,-26.50650039
1.48,-23.01900163,-31.39199987,-22.93950096,-26.38649955,-26.41649976,-26.44199863,-26.43300071,-23.67149845,-26.48700014
1.5,-26.24699846,-27.66900077,-28.56450096,-26.3820006,-26.4030005,-26.44199863,-26.43600002,-24.71100107,-26.49150148
1.52,-29.05800119,-23.24399963,-31.02150217,-26.38799921,-26.40749946,-26.46299854,-26.43450037,-30.84900156,-26.49150148
1.54,-25.33649936,-31.95600286,-29.10749927,-26.38799921,-26.40599981,-26.43900171,-26.43900171,-22.42949978,-26.49299875
1.56,-23.38199869,-23.21399942,-22.75800005,-26.3849999,-26.40150085,-26.43900171,-26.43300071,-27.16349855,-26.49150148
1.58,-28.46550003,-27.8504993,-31.83900133,-26.38649955,-26.40749946,-26.44350067,-26.43300071,-30.84749952,-26.49299875
1.6,-28.9365007,-32.0099999,-24.12300125,-26.38649955,-26.40599981,-26.44199863,-26.43749967,-22.03350082,-26.48999944
1.62,-23.18249956,-22.20299974,-26.23950019,-26.3940002,-26.39999881,-26.44350067,-26.43600002,-29.30400148,-26.49299875
1.64,-25.28100029,-31.48950353,-32.40900293,-26.38350025,-26.40150085,-26.44350067,-26.43900171,-29.63249937,-26.51099935
1.66,-28.9275004,-27.00449958,-22.21499935,-26.37749925,-26.40599981,-26.46000162,-26.43149868,-22.05600038,-26.51099935
1.68,-26.47349849,-23.5695006,-31.26300111,-26.38799921,-26.40599981,-26.44199863,-26.43600002,-30.16949907,-26.49600044
1.7,-23.13450113,-32.0670034,-28.35899845,-26.38649955,-26.40150085,-26.43900171,-26.43900171,-27.42300048,-26.49600044
1.72,-27.89550081,-22.8689982,-23.00549999,-26.38949886,-26.41949907,-26.44049898,-26.43600002,-22.46700063,-26.48999944
1.74,-29.18550029,-28.66199985,-31.91250101,-26.38050094,-26.41949907,-26.44350067,-26.43749967,-30.37650123,-26.48999944
1.76,-23.63999858,-31.60800233,-23.61899868,-26.37899891,-26.41799942,-26.44350067,-26.43300071,-25.12949958,-26.49899974
1.78,-24.40650001,-22.23599926,-27.09900156,-26.38649955,-26.40450016,-26.44950166,-26.43900171,-23.44199911,-26.49150148
1.8,-28.82399812,-31.59450307,-32.29650274,-26.38050094,-26.39999881,-26.44199863,-26.44350067,-30.58049932,-26.51099935
1.82,-27.54750028,-26.34599939,-22.21949831,-26.3820006,-26.40599981,-26.44199863,-26.44950166,-23.30699936,-26.50650039
1.84,-22.99949899,-23.94299999,-31.47900119,-26.38350025,-26.42250076,-26.44950166,-26.45249858,-22.66949907,-26.5034987
1.86,-27.08400026,-32.17350259,-27.53849998,-26.38799921,-26.42699972,-26.43900171,-26.46000162,-26.48249879,-26.51250139
1.88,-29.17499796,-22.64549986,-23.3115007,-26.38649955,-26.42400041,-26.44049898,-26.45099893,-30.94950214,-26.4944984
1.9,-24.41250101,-29.39100042,-32.02200189,-26.38949886,-26.39999881,-26.44649997,-26.44649997,-22.08600059,-26.49299875
1.92,-23.77350107,-31.06800333,-23.153999,-26.3849999,-26.40599981,-26.44199863,-26.44049898,-28.87500063,-26.48700014
1.94,-28.72349992,-22.31250063,-28.10250059,-26.3849999,-26.40599981,-26.44199863,-26.44049898,-30.07349983,-26.48700014
1.96,-28.40999857,-31.62600055,-31.90350071,-26.3849999,-26.39849916,-26.44199863,-26.44199863,-22.01550022,-26.50800005
1.98,-23.00850168,-25.76400056,-22.20599905,-26.38649955,-26.39999881,-26.43600002,-26.44500032,-30.06150022,-26.48999944
2,-26.16150156,-24.3614985,-31.56300083,-26.38050094,-26.40599981,-26.44049898,-26.45099893,-28.04100052,-26.48700014
2.02,-29.02499929,-32.27400079,-26.81849971,-26.38350025,-26.40599981,-26.44199863,-26.44049898,-22.33949915,-26.48700014
2.04,-25.4294993,-22.44300142,-23.71350065,-26.3849999,-26.41949907,-26.43900171,-26.42550007,-30.33900037,-26.4944984
2.06,-23.34900156,-30.02399936,-32.13300005,-26.38050094,-26.42099872,-26.42699972,-26.44950166,-25.65900102,-26.49150148
2.08,-28.42799917,-30.49049869,-22.81199947,-26.38649955,-26.42400041,-26.44799963,-26.44049898,-23.14800039,-26.49600044
2.1,-28.96499887,-22.40249887,-29.00550142,-26.38649955,-26.41799942,-26.44799963,-26.44799963,-30.50400034,-26.48999944
2.12,-23.19899812,-31.68600336,-31.37400165,-26.3849999,-26.42250076,-26.45099893,-26.43900171,-23.6969997,-26.48849979
2.14,-25.2135016,-25.18800035,-22.29000106,-26.3849999,-26.40150085,-26.44799963,-26.44799963,-24.70799938,-26.49150148
2.16,-28.88999954,-24.86549869,-31.60200372,-26.37899891,-26.40599981,-26.43900171,-26.43900171,-30.81750169,-26.4944984
2.18,-26.55299917,-32.35350147,-26.09250084,-26.3849999,-26.40749946,-26.43450037,-26.43900171,-22.44300142,-26.49600044
2.2,-23.11049953,-22.33649984,-24.13500085,-26.3849999,-26.40150085,-26.45400062,-26.44350067,-27.15600029,-26.48999944
2.22,-27.8745009,-30.55199876,-32.22600237,-26.3849999,-26.40749946,-26.43300071,-26.44049898,-30.85649982,-26.51250139
2.24,-29.21849981,-29.82300058,-22.52849832,-26.3820006,-26.41799942,-26.43300071,-26.44199863,-22.03650013,-26.5094997
2.26,-23.66400018,-22.52700105,-29.77499977,-26.38350025,-26.41949907,-26.45400062,-26.44049898,-29.31149974,-26.5034987
2.28,-24.3764998,-31.72350183,-30.78599945,-26.38949886,-26.42250076,-26.45249858,-26.44500032,-29.64750066,-26.51099935
2.3,-28.84350076,-24.67350021,-22.38899961,-26.38799921,-26.42099872,-26.44950166,-26.44500032,-22.07100168,-26.5094997
2.32,-27.59700075,-25.4384996,-31.69800296,-26.3820006,-26.41949907,-26.45400062,-26.44500032,-30.17400041,-26.4944984
2.34,-22.99649969,-32.44200245,-25.45500055,-26.3820006,-26.42400041,-26.43149868,-26.44500032,-27.39899889,-26.48849979
2.36,-27.06599966,-22.26900116,-24.71400037,-26.3849999,-26.40599981,-26.44649997,-26.44350067,-22.47299924,-26.5004994
2.38,-29.170499,-30.96600071,-32.33100191,-26.38350025,-26.40599981,-26.44950166,-26.44199863,-30.37949815,-26.48999944
2.4,-24.42749992,-29.12849918,-22.39949957,-26.38649955,-26.39699951,-26.45400062,-26.44199863,-25.09200111,-26.50800005
2.42,-23.76149908,-22.73849979,-30.46200052,-26.38649955,-26.4030005,-26.45249858,-26.44950166,-23.48249927,-26.48999944
2.44,-28.70849863,-31.81800142,-30.02549902,-26.38799921,-26.4030005,-26.45249858,-26.44199863,-30.59700027,-26.5094997
2.46,-28.42049852,-24.10350099,-22.53899828,-26.3849999,-26.4030005,-26.42999902,-26.44350067,-23.26050058,-26.5004994
2.48,-23.00400034,-26.18250147,-31.72350183,-26.39549986,-26.40450016,-26.44799963,-26.44350067,-25.30349985,-26.48999944
2.5,-26.16449848,-32.42850319,-24.77549806,-26.3820006,-26.4030005,-26.43300071,-26.44350067,-30.90749994,-26.49150148
2.52,-29.04150024,-22.20599905,-25.35300031,-26.3820006,-26.40450016,-26.44649997,-26.44199863,-22.2585012,-26.49150148
2.54,-25.41749969,-31.24950185,-32.47800127,-26.37899891,-26.40450016,-26.43300071,-26.44799963,-27.8745009,-26.50650039
2.56,-23.35350052,-28.42049852,-22.27950111,-26.3759996,-26.40150085,-26.42999902,-26.44500032,-30.66600099,-26.49150148
2.58,-28.46100107,-22.93349996,-30.91799989,-26.40150085,-26.39849916,-26.44950166,-26.44199863,-22.01400056,-26.51399866
2.6,-28.96950021,-31.87050119,-29.25600067,-26.38050094,-26.40150085,-26.45099893,-26.44500032,-29.68050018,-26.47650018
2.62,-23.1870009,-23.69849935,-22.72650018,-26.3759996,-26.40599981,-26.44649997,-26.44649997,-29.0790011,-26.49899974
2.64,-25.28849855,-26.8859984,-31.83750406,-26.37899891,-26.4030005,-26.42099872,-26.44199863,-22.13249937,-26.5034987
2.66,-28.91399875,-32.30099931,-24.19349924,-26.38050094,-26.40150085,-26.45550027,-26.44350067,-30.26999965,-26.49150148
2.68,-26.43149868,-22.20150009,-22.70849958,-26.37000099,-26.42099872,-26.45099893,-26.42849937,-26.71949878,-26.49750009
2.7,-23.13299909,-22.40700021,-29.34449926,-26.38350025,-26.42699972,-26.45400062,-26.44799963,-22.69950166,-26.49899974
2.72,-27.96299949,-31.66500345,-31.17750421,-26.37150064,-26.4030005,-26.44500032,-26.45400062,-30.43349996,-26.5004994
2.74,-29.2155005,-25.27199998,-22.31549993,-26.39849916,-26.40150085,-26.45550027,-26.45849958,-24.5070006,-26.49750009
2.76,-23.59200016,-24.81450096,-31.64400354,-26.3759996,-26.40749946,-26.45849958,-26.45099893,-23.90399948,-26.47799984
2.78,-24.50550094,-32.33250156,-25.77899948,-26.37899891,-26.40599981,-26.44799963,-26.45400062,-30.6809999,-26.47500053
2.8,-28.86149898,-22.34550014,-24.36899915,-26.37899891,-26.40599981,-26.45249858,-26.45699993,-22.87050024,-26.5004994
2.82,-27.4319984,-30.48450008,-32.29950204,-26.3759996,-26.40599981,-26.45400062,-26.43149868,-26.00399986,-26.49899974
2.84,-23.01900163,-29.93250147,-22.46249929,-26.37899891,-26.41799942,-26.44950166,-26.44199863,-30.94950214,-26.5034987
2.86,-27.25349918,-22.52399936,-30.11849895,-26.38649955,-26.41949907,-26.44950166,-26.43600002,-22.13249937,-26.49899974
2.88,-29.19899955,-31.69950262,-30.43499961,-26.39849916,-26.3940002,-26.44500032,-26.43600002,-28.51200119,-26.5004994
2.9,-24.2490007,-24.75300089,-22.44149938,-26.3820006,-26.39699951,-26.45099893,-26.45249858,-30.35099998,-26.5004994
2.92,-23.87700096,-25.32449976,-31.69500127,-26.38050094,-26.41049877,-26.44799963,-26.45550027,-22.01099887,-26.49750009
2.94,-28.78649965,-32.42400184,-25.16550079,-26.37300029,-26.40899912,-26.44799963,-26.43450037,-22.06949964,-26.5034987
2.96,-28.2570006,-22.28249803,-25.00200048,-26.3759996,-26.41350046,-26.42849937,-26.43900171,-30.19950166,-26.4944984
2.98,-23.00099865,-30.85799947,-32.36250177,-26.39699951,-26.41049877,-26.44350067,-26.44049898,-27.289498,-26.50200143
3,-26.42400041,-29.30249944,-22.34699979,-26.3940002,-26.41200081,-26.45699993,-26.44799963,-22.51199976,-26.49899974
3.02,-29.07449976,-22.68450037,-30.65850034,-26.38949886,-26.41049877,-26.45849958,-26.43149868,-30.39150015,-26.49600044
3.04,-28.88400093,-48.90321508,-29.69700113,-26.38050094,-26.41350046,-26.44500032,-26.43600002,-25.02000108,-26.50200143
3.06,-27.28199974,-48.90321508,-22.60950103,-26.3940002,-26.41200081,-26.44199863,-26.43600002,-23.52899805,-26.48399845
3.08,-23.02799955,-25.95150009,-31.73850074,-26.3940002,-26.40749946,-26.44350067,-26.43600002,-30.60300127,-26.49899974
3.1,-27.38250032,-32.41500154,-24.56699863,-26.37899891,-26.41350046,-26.44649997,-26.44799963,-23.22900072,-26.50650039
3.12,-29.23349872,-22.2254993,-25.60199991,-26.38050094,-26.40450016,-26.43749967,-26.45550027,-25.35300031,-26.49899974
3.14,-24.1245009,-31.1565043,-32.470503,-26.37000099,-26.41200081,-26.44500032,-26.45699993,-30.92700019,-26.50200143
3.16,-23.9639999,-28.63800064,-22.24499956,-26.37300029,-26.40450016,-26.44500032,-26.44199863,-22.24499956,-26.50500074
3.18,-28.785,-22.8749992,-31.05149999,-26.37749925,-26.40899912,-26.44049898,-26.43749967,-27.92399898,-26.49750009
3.2,-28.13999906,-31.84050098,-29.00100008,-26.39549986,-26.41200081,-26.44500032,-26.43600002,-30.63900009,-26.49899974
3.22,-23.00099865,-23.8064982,-22.78049961,-26.3910009,-26.41350046,-26.44199863,-26.43600002,-22.00500026,-26.49600044
3.24,-26.54850021,-26.72250047,-31.86150089,-26.37300029,-26.39699951,-26.44500032,-26.43450037,-29.68950048,-26.48849979
3.26,-29.11050096,-32.35800281,-24.01049867,-26.3759996,-26.39699951,-26.44500032,-26.43600002,-29.04150024,-26.5004994
3.28,-24.97050062,-22.20449939,-26.44799963,-26.37449995,-26.40749946,-26.44500032,-26.43600002,-22.11750045,-26.47799984
3.3,-23.51099983,-31.32750049,-32.41350427,-26.3910009,-26.41949907,-26.42250076,-26.43300071,-30.26700035,-26.49899974
